Date,Store,Actual_Sales,Predicted_Sales,Set,Residual,Holiday_Flag
2010-05-21,28,1217923.71,,Train,,0
2010-05-28,28,1176588.25,,Train,,0
2010-06-04,28,1543678.02,,Train,,0
2010-06-11,28,1348995.17,,Train,,0
2010-06-18,28,1267619.06,,Train,,0
2010-06-25,28,1231025.07,,Train,,0
2010-07-02,28,1399960.15,,Train,,0
2010-07-09,28,1340293.87,,Train,,0
2010-07-16,28,1225336.41,,Train,,0
2010-07-23,28,1205884.98,,Train,,0
2010-07-30,28,1150204.71,,Train,,0
2010-08-06,28,1523101.38,,Train,,0
2010-08-13,28,1218688.09,,Train,,0
2010-08-20,28,1195897.6,,Train,,0
2010-08-27,28,1191585.92,,Train,,0
2010-09-03,28,1523410.71,,Train,,0
2010-09-10,28,1246062.17,,Train,,1
2010-09-17,28,1159812.35,,Train,,0
2010-09-24,28,1111797.21,,Train,,0
2010-10-01,28,1203080.41,,Train,,0
2010-10-08,28,1334571.87,,Train,,0
2010-10-15,28,1158062.99,,Train,,0
2010-10-22,28,1120619.32,,Train,,0
2010-10-29,28,1231688.48,,Train,,0
2010-11-05,28,1501663.26,,Train,,0
2010-11-12,28,1266460.45,,Train,,0
2010-11-19,28,1179315.72,,Train,,0
2010-11-26,28,1937033.5,,Train,,1
2010-12-03,28,1447916.29,,Train,,0
2010-12-10,28,1466164.49,,Train,,0
2010-12-17,28,1510443.62,,Train,,0
2010-12-24,28,2026026.39,,Train,,0
2010-12-31,28,1090558.57,,Train,,1
2011-01-07,28,1402902.47,,Train,,0
2011-01-14,28,1098286.61,,Train,,0
2011-01-21,28,1079669.11,,Train,,0
2011-01-28,28,1127859.69,,Train,,0
2011-02-04,28,1564897.32,,Train,,0
2011-02-11,28,1397301.38,,Train,,1
2011-02-18,28,1514828.82,,Train,,0
2011-02-25,28,1311796.91,,Train,,0
2011-03-04,28,1723736.91,,Train,,0
2011-03-11,28,1380836.35,,Train,,0
2011-03-18,28,1286413.71,,Train,,0
2011-03-25,28,1201059.72,,Train,,0
2011-04-01,28,1336838.41,,Train,,0
2011-04-08,28,1414713.5,,Train,,0
2011-04-15,28,1240126.07,,Train,,0
2011-04-22,28,1297452.0,,Train,,0
2011-04-29,28,1222367.9,,Train,,0
2011-05-06,28,1515890.38,,Train,,0
2011-05-13,28,1253316.3,,Train,,0
2011-05-20,28,1151282.31,,Train,,0
2011-05-27,28,1160043.98,,Train,,0
2011-06-03,28,1403779.25,,Train,,0
2011-06-10,28,1339972.83,,Train,,0
2011-06-17,28,1268503.49,,Train,,0
2011-06-24,28,1208809.34,,Train,,0
2011-07-01,28,1319054.57,,Train,,0
2011-07-08,28,1459655.85,,Train,,0
2011-07-15,28,1197373.13,,Train,,0
2011-07-22,28,1165870.54,,Train,,0
2011-07-29,28,1114530.29,,Train,,0
2011-08-05,28,1523870.89,,Train,,0
2011-08-12,28,1218764.94,,Train,,0
2011-08-19,28,1200019.74,,Train,,0
2011-08-26,28,1166479.51,,Train,,0
2011-09-02,28,1468871.49,,Train,,0
2011-09-09,28,1310087.0,,Train,,1
2011-09-16,28,1159212.1,,Train,,0
2011-09-23,28,1109105.92,,Train,,0
2011-09-30,28,1120731.76,,Train,,0
2011-10-07,28,1557314.58,,Train,,0
2011-10-14,28,1220984.94,,Train,,0
2011-10-21,28,1203172.05,,Train,,0
2011-10-28,28,1242746.06,,Train,,0
2011-11-04,28,1576654.67,,Train,,0
2011-11-11,28,1402654.95,,Train,,0
2011-11-18,28,1255081.22,,Train,,0
2011-11-25,28,1929738.27,,Train,,1
2011-12-02,28,1368130.35,,Train,,0
2011-12-09,28,1467024.3,,Train,,0
2011-12-16,28,1429954.66,,Train,,0
2011-12-23,28,1796203.51,,Train,,0
2011-12-30,28,1270036.53,,Train,,1
2012-01-06,28,1466046.07,,Train,,0
2012-01-13,28,1161190.29,,Train,,0
2012-01-20,28,1129540.48,,Train,,0
2012-01-27,28,1132948.48,,Train,,0
2012-02-03,28,1531599.44,,Train,,0
2012-02-10,28,1572966.15,,Train,,1
2012-02-17,28,1501503.68,,Train,,0
2012-02-24,28,1323487.91,,Train,,0
2012-03-02,28,1451740.57,,Train,,0
2012-03-09,28,1680764.06,,Train,,0
2012-03-16,28,1337875.49,,Train,,0
2012-03-23,28,1216059.41,,Train,,0
2012-03-30,28,1209524.11,,Train,,0
2012-04-06,28,1559592.79,,Train,,0
2012-04-13,28,1290684.95,,Train,,0
2012-04-20,28,1180797.2,,Train,,0
2012-04-27,28,1170456.16,,Train,,0
2012-05-04,28,1450628.85,,Train,,0
2012-05-11,28,1264575.18,,Train,,0
2012-05-18,28,1213310.45,,Train,,0
2012-05-25,28,1151214.41,,Train,,0
2012-06-01,28,1245480.95,,Train,,0
2012-06-08,28,1440687.69,,Train,,0
2012-06-15,28,1229760.97,,Train,,0
2012-06-22,28,1180671.55,,Train,,0
2012-06-29,28,1129031.98,,Train,,0
2012-07-06,28,1500863.54,,Train,,0
2012-07-13,28,1179915.04,,Train,,0
2012-07-20,28,1149427.48,,Train,,0
2012-07-27,28,1135035.09,,Train,,0
2012-08-03,28,1376520.1,,Train,,0
2012-08-10,28,1269113.41,,Train,,0
2012-08-17,28,1184198.41,,Train,,0
2012-08-24,28,1199309.59,,Train,,0
2012-08-31,28,1227118.75,,Train,,0
2012-09-07,28,1469693.99,,Train,,1
2012-09-14,28,1124660.77,,Train,,0
2012-09-21,28,1135340.19,,Train,,0
2012-09-28,28,1129508.61,,Train,,0
2012-10-05,28,1462941.03,,Train,,0
2012-10-12,28,1205536.71,,Train,,0
2012-10-19,28,1143724.48,,Train,,0
2012-10-26,28,1213860.61,,Train,,0
2010-02-26,29,488417.61,,Train,,0
2010-03-05,29,535087.91,,Train,,0
2010-03-12,29,519042.49,,Train,,0
2010-03-19,29,496851.6,,Train,,0
2010-03-26,29,552985.34,,Train,,0
2010-04-02,29,599629.25,,Train,,0
2010-04-09,29,569937.23,,Train,,0
2010-04-16,29,509100.84,,Train,,0
2010-04-23,29,505329.66,,Train,,0
2010-04-30,29,501013.47,,Train,,0
2010-05-07,29,568497.35,,Train,,0
2010-05-14,29,518940.88,,Train,,0
2010-05-21,29,502021.82,,Train,,0
2010-05-28,29,577627.66,,Train,,0
2010-06-04,29,588017.66,,Train,,0
2010-06-11,29,540716.58,,Train,,0
2010-06-18,29,558731.74,,Train,,0
2010-06-25,29,585548.79,,Train,,0
2010-07-02,29,581473.55,,Train,,0
2010-07-09,29,563449.43,,Train,,0
2010-07-16,29,512292.01,,Train,,0
2010-07-23,29,506502.09,,Train,,0
2010-07-30,29,509872.77,,Train,,0
2010-08-06,29,519787.93,,Train,,0
2010-08-13,29,495269.0,,Train,,0
2010-08-20,29,531640.19,,Train,,0
2010-08-27,29,545766.13,,Train,,0
2010-09-03,29,579272.38,,Train,,0
2010-09-10,29,491290.37,,Train,,1
2010-09-17,29,463752.89,,Train,,0
2010-09-24,29,465338.41,,Train,,0
2010-10-01,29,474698.01,,Train,,0
2010-10-08,29,530059.06,,Train,,0
2010-10-15,29,483011.69,,Train,,0
2010-10-22,29,505221.17,,Train,,0
2010-10-29,29,527058.59,,Train,,0
2010-11-05,29,521002.97,,Train,,0
2010-11-12,29,524450.7,,Train,,0
2010-11-19,29,508174.55,,Train,,0
2010-11-26,29,975268.91,,Train,,1
2010-12-03,29,642678.53,,Train,,0
2010-12-10,29,713834.74,,Train,,0
2010-12-17,29,850538.25,,Train,,0
2010-12-24,29,1130926.79,,Train,,0
2010-12-31,29,465992.02,,Train,,1
2011-01-07,29,455952.18,,Train,,0
2011-01-14,29,426905.26,,Train,,0
2011-01-21,29,445134.15,,Train,,0
2011-01-28,29,410426.97,,Train,,0
2011-02-04,29,504126.89,,Train,,0
2011-02-11,29,550387.78,,Train,,1
2011-02-18,29,542529.21,,Train,,0
2011-02-25,29,483660.15,,Train,,0
2011-03-04,29,536031.67,,Train,,0
2011-03-11,29,493430.45,,Train,,0
2011-03-18,29,493653.43,,Train,,0
2011-03-25,29,478773.05,,Train,,0
2011-04-01,29,475615.26,,Train,,0
2011-04-08,29,505304.33,,Train,,0
2011-04-15,29,518245.97,,Train,,0
2011-04-22,29,589252.69,,Train,,0
2011-04-29,29,493078.64,,Train,,0
2011-05-06,29,534372.53,,Train,,0
2011-05-13,29,549551.02,,Train,,0
2011-05-20,29,492932.51,,Train,,0
2011-05-27,29,550735.64,,Train,,0
2011-06-03,29,598251.57,,Train,,0
2011-06-10,29,558431.44,,Train,,0
2011-06-17,29,536914.17,,Train,,0
2011-06-24,29,545368.17,,Train,,0
2011-07-01,29,567114.6,,Train,,0
2011-07-08,29,547586.07,,Train,,0
2011-07-15,29,505246.15,,Train,,0
2011-07-22,29,507335.75,,Train,,0
2011-07-29,29,474653.06,,Train,,0
2011-08-05,29,503486.37,,Train,,0
2011-08-12,29,471311.5,,Train,,0
2011-08-19,29,498056.0,,Train,,0
2011-08-26,29,608294.98,,Train,,0
2011-09-02,29,497085.91,,Train,,0
2011-09-09,29,505406.72,,Train,,1
2011-09-16,29,474129.35,,Train,,0
2011-09-23,29,475696.37,,Train,,0
2011-09-30,29,446516.26,,Train,,0
2011-10-07,29,514993.0,,Train,,0
2011-10-14,29,475776.45,,Train,,0
2011-10-21,29,505068.22,,Train,,0
2011-10-28,29,515119.64,,Train,,0
2011-11-04,29,620735.72,,Train,,0
2011-11-11,29,531600.62,,Train,,0
2011-11-18,29,504601.29,,Train,,0
2011-11-25,29,913165.19,,Train,,1
2011-12-02,29,579874.22,,Train,,0
2011-12-09,29,633240.53,,Train,,0
2011-12-16,29,736805.66,,Train,,0
2011-12-23,29,1016637.39,,Train,,0
2011-12-30,29,551743.05,,Train,,1
2012-01-06,29,469773.85,,Train,,0
2012-01-13,29,444756.37,,Train,,0
2012-01-20,29,446863.31,,Train,,0
2012-01-27,29,395987.24,,Train,,0
2012-02-03,29,493159.35,,Train,,0
2012-02-10,29,545840.05,,Train,,1
2012-02-17,29,559606.91,,Train,,0
2012-02-24,29,488782.63,,Train,,0
2012-03-02,29,500801.72,,Train,,0
2012-03-09,29,504750.35,,Train,,0
2012-03-16,29,489293.72,,Train,,0
2012-03-23,29,517408.48,,Train,,0
2012-03-30,29,504566.28,,Train,,0
2012-04-06,29,633826.55,,Train,,0
2012-04-13,29,520493.83,,Train,,0
2012-04-20,29,525200.59,,Train,,0
2012-04-27,29,497250.22,,Train,,0
2012-05-04,29,504963.84,,Train,,0
2012-05-11,29,529707.87,,Train,,0
2012-05-18,29,543706.04,,Train,,0
2012-05-25,29,549665.67,,Train,,0
2012-06-01,29,576252.35,,Train,,0
2012-06-08,29,554093.15,,Train,,0
2012-06-15,29,552338.76,,Train,,0
2012-06-22,29,581854.5,,Train,,0
2012-06-29,29,555954.13,,Train,,0
2012-07-06,29,578832.41,,Train,,0
2012-07-13,29,514709.76,,Train,,0
2012-07-20,29,506705.36,,Train,,0
2012-07-27,29,475158.24,,Train,,0
2012-08-03,29,504754.74,,Train,,0
2012-08-10,29,518628.42,,Train,,0
2012-08-17,29,416881.66,,Train,,0
2012-08-24,29,615026.15,,Train,,0
2012-08-31,29,545844.91,,Train,,0
2012-09-07,29,540811.85,,Train,,1
2012-09-14,29,475127.18,,Train,,0
2012-09-21,29,489079.23,,Train,,0
2012-09-28,29,489674.23,,Train,,0
2012-10-05,29,520632.8,,Train,,0
2012-10-12,29,513737.0,,Train,,0
2012-10-19,29,516909.24,,Train,,0
2012-10-26,29,534970.68,,Train,,0
2010-02-26,30,472330.71,,Train,,0
2010-03-05,30,472591.07,,Train,,0
2010-03-12,30,468189.93,,Train,,0
2010-03-19,30,445736.36,,Train,,0
2010-03-26,30,442457.35,,Train,,0
2010-04-02,30,457884.06,,Train,,0
2010-04-09,30,454800.96,,Train,,0
2010-04-16,30,471054.16,,Train,,0
2010-04-23,30,462454.39,,Train,,0
2010-04-30,30,456140.34,,Train,,0
2010-05-07,30,457883.94,,Train,,0
2010-05-14,30,461868.09,,Train,,0
2010-05-21,30,455751.84,,Train,,0
2010-05-28,30,462474.16,,Train,,0
2010-06-04,30,458343.7,,Train,,0
2010-06-11,30,445530.16,,Train,,0
2010-06-18,30,447727.52,,Train,,0
2010-06-25,30,453210.24,,Train,,0
2010-07-02,30,450337.47,,Train,,0
2010-07-09,30,436293.4,,Train,,0
2010-07-16,30,438068.71,,Train,,0
2010-07-23,30,440491.33,,Train,,0
2010-07-30,30,437893.76,,Train,,0
2010-08-06,30,441407.06,,Train,,0
2010-08-13,30,444160.07,,Train,,0
2010-08-20,30,447139.8,,Train,,0
2010-08-27,30,443810.78,,Train,,0
2010-09-03,30,461548.98,,Train,,0
2010-09-10,30,455162.92,,Train,,1
2010-09-17,30,462058.19,,Train,,0
2010-09-24,30,448392.17,,Train,,0
2010-10-01,30,445475.3,,Train,,0
2010-10-08,30,462080.47,,Train,,0
2010-10-15,30,453943.89,,Train,,0
2010-10-22,30,459631.74,,Train,,0
2010-10-29,30,438334.39,,Train,,0
2010-11-05,30,484661.87,,Train,,0
2010-11-12,30,431266.64,,Train,,0
2010-11-19,30,423707.69,,Train,,0
2010-11-26,30,462732.36,,Train,,1
2010-12-03,30,407112.22,,Train,,0
2010-12-10,30,428631.91,,Train,,0
2010-12-17,30,445332.28,,Train,,0
2010-12-24,30,519354.88,,Train,,0
2010-12-31,30,397631.02,,Train,,1
2011-01-07,30,451077.21,,Train,,0
2011-01-14,30,465408.72,,Train,,0
2011-01-21,30,439132.62,,Train,,0
2011-01-28,30,425989.04,,Train,,0
2011-02-04,30,490970.95,,Train,,0
2011-02-11,30,470921.24,,Train,,1
2011-02-18,30,417070.51,,Train,,0
2011-02-25,30,432687.97,,Train,,0
2011-03-04,30,443334.71,,Train,,0
2011-03-11,30,438529.81,,Train,,0
2011-03-18,30,425470.84,,Train,,0
2011-03-25,30,431754.01,,Train,,0
2011-04-01,30,437926.79,,Train,,0
2011-04-08,30,443889.5,,Train,,0
2011-04-15,30,426666.92,,Train,,0
2011-04-22,30,445358.73,,Train,,0
2011-04-29,30,423687.2,,Train,,0
2011-05-06,30,438789.52,,Train,,0
2011-05-13,30,424614.59,,Train,,0
2011-05-20,30,435102.2,,Train,,0
2011-05-27,30,429305.82,,Train,,0
2011-06-03,30,432808.48,,Train,,0
2011-06-10,30,424697.05,,Train,,0
2011-06-17,30,435481.03,,Train,,0
2011-06-24,30,422715.74,,Train,,0
2011-07-01,30,428782.38,,Train,,0
2011-07-08,30,419764.37,,Train,,0
2011-07-15,30,420515.63,,Train,,0
2011-07-22,30,423441.76,,Train,,0
2011-07-29,30,414245.96,,Train,,0
2011-08-05,30,431798.64,,Train,,0
2011-08-12,30,412224.67,,Train,,0
2011-08-19,30,414450.61,,Train,,0
2011-08-26,30,387944.83,,Train,,0
2011-09-02,30,369722.32,,Train,,0
2011-09-09,30,370897.82,,Train,,1
2011-09-16,30,382914.66,,Train,,0
2011-09-23,30,391837.56,,Train,,0
2011-09-30,30,387001.13,,Train,,0
2011-10-07,30,417528.26,,Train,,0
2011-10-14,30,410711.99,,Train,,0
2011-10-21,30,428958.53,,Train,,0
2011-10-28,30,426151.88,,Train,,0
2011-11-04,30,432359.04,,Train,,0
2011-11-11,30,409686.63,,Train,,0
2011-11-18,30,436462.63,,Train,,0
2011-11-25,30,452163.93,,Train,,1
2011-12-02,30,412385.75,,Train,,0
2011-12-09,30,436741.02,,Train,,0
2011-12-16,30,441265.08,,Train,,0
2011-12-23,30,492022.68,,Train,,0
2011-12-30,30,376777.45,,Train,,1
2012-01-06,30,457030.86,,Train,,0
2012-01-13,30,447023.91,,Train,,0
2012-01-20,30,438760.62,,Train,,0
2012-01-27,30,433037.66,,Train,,0
2012-02-03,30,434080.74,,Train,,0
2012-02-10,30,451365.99,,Train,,1
2012-02-17,30,435109.11,,Train,,0
2012-02-24,30,425215.71,,Train,,0
2012-03-02,30,438640.61,,Train,,0
2012-03-09,30,446617.89,,Train,,0
2012-03-16,30,413617.45,,Train,,0
2012-03-23,30,430222.97,,Train,,0
2012-03-30,30,449603.91,,Train,,0
2012-04-06,30,461511.92,,Train,,0
2012-04-13,30,428784.7,,Train,,0
2012-04-20,30,462909.41,,Train,,0
2012-04-27,30,433744.83,,Train,,0
2012-05-04,30,454477.54,,Train,,0
2012-05-11,30,436070.45,,Train,,0
2012-05-18,30,460945.14,,Train,,0
2012-05-25,30,449355.91,,Train,,0
2012-06-01,30,427021.18,,Train,,0
2012-06-08,30,437222.94,,Train,,0
2012-06-15,30,438523.24,,Train,,0
2012-06-22,30,428554.63,,Train,,0
2012-06-29,30,423192.4,,Train,,0
2012-07-06,30,440553.42,,Train,,0
2012-07-13,30,417640.34,,Train,,0
2012-07-20,30,427491.04,,Train,,0
2012-07-27,30,424581.17,,Train,,0
2012-08-03,30,425136.55,,Train,,0
2012-08-10,30,430878.28,,Train,,0
2012-08-17,30,423351.15,,Train,,0
2012-08-24,30,425296.65,,Train,,0
2012-08-31,30,439132.5,,Train,,0
2012-09-07,30,433565.77,,Train,,1
2012-09-14,30,437773.31,,Train,,0
2012-09-21,30,443891.64,,Train,,0
2012-09-28,30,425410.04,,Train,,0
2012-10-05,30,446751.45,,Train,,0
2012-10-12,30,434593.26,,Train,,0
2012-10-19,30,437537.29,,Train,,0
2012-10-26,30,439424.5,,Train,,0
2010-02-26,31,1344354.41,,Train,,0
2010-03-05,31,1384870.51,,Train,,0
2010-03-12,31,1366193.35,,Train,,0
2010-03-19,31,1332261.01,,Train,,0
2010-03-26,31,1229635.7,,Train,,0
2010-04-02,31,1357600.68,,Train,,0
2010-04-09,31,1395710.09,,Train,,0
2010-04-16,31,1367448.28,,Train,,0
2010-04-23,31,1280465.8,,Train,,0
2010-04-30,31,1243200.24,,Train,,0
2010-05-07,31,1381796.8,,Train,,0
2010-05-14,31,1287288.59,,Train,,0
2010-05-21,31,1337405.6,,Train,,0
2010-05-28,31,1309437.17,,Train,,0
2010-06-04,31,1427624.5,,Train,,0
2010-06-11,31,1377092.33,,Train,,0
2010-06-18,31,1368090.08,,Train,,0
2010-06-25,31,1303523.73,,Train,,0
2010-07-02,31,1311704.92,,Train,,0
2010-07-09,31,1315118.4,,Train,,0
2010-07-16,31,1335433.72,,Train,,0
2010-07-23,31,1276031.84,,Train,,0
2010-07-30,31,1231993.14,,Train,,0
2010-08-06,31,1352401.08,,Train,,0
2010-08-13,31,1327719.34,,Train,,0
2010-08-20,31,1376571.21,,Train,,0
2010-08-27,31,1326621.98,,Train,,0
2010-09-03,31,1302047.48,,Train,,0
2010-09-10,31,1308179.02,,Train,,1
2010-09-17,31,1294105.01,,Train,,0
2010-09-24,31,1230250.25,,Train,,0
2010-10-01,31,1213981.64,,Train,,0
2010-10-08,31,1300131.68,,Train,,0
2010-10-15,31,1265852.43,,Train,,0
2010-10-22,31,1262289.29,,Train,,0
2010-10-29,31,1257921.28,,Train,,0
2010-11-05,31,1324455.72,,Train,,0
2010-11-12,31,1352780.76,,Train,,0
2010-11-19,31,1359158.57,,Train,,0
2010-11-26,31,1858856.06,,Train,,1
2010-12-03,31,1338716.37,,Train,,0
2010-12-10,31,1475685.1,,Train,,0
2010-12-17,31,1714667.0,,Train,,0
2010-12-24,31,2068942.97,,Train,,0
2010-12-31,31,1198071.6,,Train,,1
2011-01-07,31,1311986.87,,Train,,0
2011-01-14,31,1350730.31,,Train,,0
2011-01-21,31,1344167.13,,Train,,0
2011-01-28,31,1254955.68,,Train,,0
2011-02-04,31,1443206.46,,Train,,0
2011-02-11,31,1539230.32,,Train,,1
2011-02-18,31,1539063.91,,Train,,0
2011-02-25,31,1365678.22,,Train,,0
2011-03-04,31,1412721.18,,Train,,0
2011-03-11,31,1405572.93,,Train,,0
2011-03-18,31,1425559.02,,Train,,0
2011-03-25,31,1357036.1,,Train,,0
2011-04-01,31,1344890.73,,Train,,0
2011-04-08,31,1416790.17,,Train,,0
2011-04-15,31,1408464.08,,Train,,0
2011-04-22,31,1461393.91,,Train,,0
2011-04-29,31,1331137.96,,Train,,0
2011-05-06,31,1388755.61,,Train,,0
2011-05-13,31,1408118.22,,Train,,0
2011-05-20,31,1387365.19,,Train,,0
2011-05-27,31,1342273.64,,Train,,0
2011-06-03,31,1430348.1,,Train,,0
2011-06-10,31,1425299.37,,Train,,0
2011-06-17,31,1491039.14,,Train,,0
2011-06-24,31,1375962.46,,Train,,0
2011-07-01,31,1371889.27,,Train,,0
2011-07-08,31,1423144.47,,Train,,0
2011-07-15,31,1415473.91,,Train,,0
2011-07-22,31,1401944.8,,Train,,0
2011-07-29,31,1308122.15,,Train,,0
2011-08-05,31,1428993.33,,Train,,0
2011-08-12,31,1443311.49,,Train,,0
2011-08-19,31,1487542.53,,Train,,0
2011-08-26,31,1417267.07,,Train,,0
2011-09-02,31,1385769.03,,Train,,0
2011-09-09,31,1376670.27,,Train,,1
2011-09-16,31,1363460.86,,Train,,0
2011-09-23,31,1347607.74,,Train,,0
2011-09-30,31,1285534.74,,Train,,0
2011-10-07,31,1427383.24,,Train,,0
2011-10-14,31,1378340.18,,Train,,0
2011-10-21,31,1409310.4,,Train,,0
2011-10-28,31,1346862.72,,Train,,0
2011-11-04,31,1426405.46,,Train,,0
2011-11-11,31,1444783.64,,Train,,0
2011-11-18,31,1445174.79,,Train,,0
2011-11-25,31,1934099.65,,Train,,1
2011-12-02,31,1388809.43,,Train,,0
2011-12-09,31,1556798.94,,Train,,0
2011-12-16,31,1611196.61,,Train,,0
2011-12-23,31,2026176.14,,Train,,0
2011-12-30,31,1355405.95,,Train,,1
2012-01-06,31,1401232.52,,Train,,0
2012-01-13,31,1377485.12,,Train,,0
2012-01-20,31,1372504.9,,Train,,0
2012-01-27,31,1259941.48,,Train,,0
2012-02-03,31,1391479.91,,Train,,0
2012-02-10,31,1527688.58,,Train,,1
2012-02-17,31,1570813.52,,Train,,0
2012-02-24,31,1392543.37,,Train,,0
2012-03-02,31,1427881.22,,Train,,0
2012-03-09,31,1439034.86,,Train,,0
2012-03-16,31,1481728.13,,Train,,0
2012-03-23,31,1365824.97,,Train,,0
2012-03-30,31,1318854.22,,Train,,0
2012-04-06,31,1496169.81,,Train,,0
2012-04-13,31,1407842.91,,Train,,0
2012-04-20,31,1407036.59,,Train,,0
2012-04-27,31,1311352.25,,Train,,0
2012-05-04,31,1391257.28,,Train,,0
2012-05-11,31,1392938.06,,Train,,0
2012-05-18,31,1441473.82,,Train,,0
2012-05-25,31,1397094.26,,Train,,0
2012-06-01,31,1404516.29,,Train,,0
2012-06-08,31,1443285.79,,Train,,0
2012-06-15,31,1431003.43,,Train,,0
2012-06-22,31,1394065.76,,Train,,0
2012-06-29,31,1349202.25,,Train,,0
2012-07-06,31,1458059.42,,Train,,0
2012-07-13,31,1374301.34,,Train,,0
2012-07-20,31,1392395.2,,Train,,0
2012-07-27,31,1303732.36,,Train,,0
2012-08-03,31,1390174.63,,Train,,0
2012-08-10,31,1386472.59,,Train,,0
2012-08-17,31,1410181.7,,Train,,0
2012-08-24,31,1379783.21,,Train,,0
2012-08-31,31,1373651.49,,Train,,0
2012-09-07,31,1358111.62,,Train,,1
2012-09-14,31,1327705.44,,Train,,0
2012-09-21,31,1373064.87,,Train,,0
2012-09-28,31,1279080.58,,Train,,0
2012-10-05,31,1363365.05,,Train,,0
2012-10-12,31,1401113.42,,Train,,0
2012-10-19,31,1378730.45,,Train,,0
2012-10-26,31,1340232.55,,Train,,0
2010-02-26,32,1053247.1,,Train,,0
2010-03-05,32,1066566.74,,Train,,0
2010-03-12,32,1093319.37,,Train,,0
2010-03-19,32,1059781.78,,Train,,0
2010-03-26,32,1076021.58,,Train,,0
2010-04-02,32,1131732.94,,Train,,0
2010-04-09,32,1095889.22,,Train,,0
2010-04-16,32,1082763.27,,Train,,0
2010-04-23,32,1072474.8,,Train,,0
2010-04-30,32,1066792.63,,Train,,0
2010-05-07,32,1133657.58,,Train,,0
2010-05-14,32,1079314.52,,Train,,0
2010-05-21,32,1143819.35,,Train,,0
2010-05-28,32,1205662.85,,Train,,0
2010-06-04,32,1149234.96,,Train,,0
2010-06-11,32,1192074.09,,Train,,0
2010-06-18,32,1150191.72,,Train,,0
2010-06-25,32,1124763.74,,Train,,0
2010-07-02,32,1187988.64,,Train,,0
2010-07-09,32,1077253.67,,Train,,0
2010-07-16,32,1120172.24,,Train,,0
2010-07-23,32,1109574.11,,Train,,0
2010-07-30,32,1065350.56,,Train,,0
2010-08-06,32,1144552.09,,Train,,0
2010-08-13,32,1157975.68,,Train,,0
2010-08-20,32,1189887.86,,Train,,0
2010-08-27,32,1140501.03,,Train,,0
2010-09-03,32,1095932.51,,Train,,0
2010-09-10,32,1028635.39,,Train,,1
2010-09-17,32,1043962.36,,Train,,0
2010-09-24,32,1067432.1,,Train,,0
2010-10-01,32,1061089.56,,Train,,0
2010-10-08,32,1085483.44,,Train,,0
2010-10-15,32,1096692.88,,Train,,0
2010-10-22,32,1102185.0,,Train,,0
2010-10-29,32,1115138.51,,Train,,0
2010-11-05,32,1063056.21,,Train,,0
2010-11-12,32,1141019.11,,Train,,0
2010-11-19,32,1150729.89,,Train,,0
2010-11-26,32,1634635.86,,Train,,1
2010-12-03,32,1200892.56,,Train,,0
2010-12-10,32,1377322.73,,Train,,0
2010-12-17,32,1557776.1,,Train,,0
2010-12-24,32,1949183.14,,Train,,0
2010-12-31,32,955463.84,,Train,,1
2011-01-07,32,1046416.17,,Train,,0
2011-01-14,32,1028206.51,,Train,,0
2011-01-21,32,1078348.91,,Train,,0
2011-01-28,32,1006814.85,,Train,,0
2011-02-04,32,1070457.8,,Train,,0
2011-02-11,32,1124357.2,,Train,,1
2011-02-18,32,1183528.58,,Train,,0
2011-02-25,32,1054754.67,,Train,,0
2011-03-04,32,1106847.62,,Train,,0
2011-03-11,32,1101458.21,,Train,,0
2011-03-18,32,1100765.5,,Train,,0
2011-03-25,32,1068719.22,,Train,,0
2011-04-01,32,1051121.02,,Train,,0
2011-04-08,32,1102975.59,,Train,,0
2011-04-15,32,1120508.14,,Train,,0
2011-04-22,32,1210602.91,,Train,,0
2011-04-29,32,1107494.55,,Train,,0
2011-05-06,32,1181793.55,,Train,,0
2011-05-13,32,1138162.76,,Train,,0
2011-05-20,32,1145084.76,,Train,,0
2011-05-27,32,1175447.49,,Train,,0
2011-06-03,32,1167757.0,,Train,,0
2011-06-10,32,1239741.34,,Train,,0
2011-06-17,32,1192031.38,,Train,,0
2011-06-24,32,1163869.52,,Train,,0
2011-07-01,32,1199845.29,,Train,,0
2011-07-08,32,1110244.52,,Train,,0
2011-07-15,32,1144254.26,,Train,,0
2011-07-22,32,1185674.48,,Train,,0
2011-07-29,32,1169988.62,,Train,,0
2011-08-05,32,1201694.14,,Train,,0
2011-08-12,32,1206795.74,,Train,,0
2011-08-19,32,1221318.17,,Train,,0
2011-08-26,32,1183740.91,,Train,,0
2011-09-02,32,1152117.5,,Train,,0
2011-09-09,32,1128237.3,,Train,,1
2011-09-16,32,1142499.25,,Train,,0
2011-09-23,32,1116140.29,,Train,,0
2011-09-30,32,1088943.98,,Train,,0
2011-10-07,32,1149448.02,,Train,,0
2011-10-14,32,1175420.26,,Train,,0
2011-10-21,32,1151258.74,,Train,,0
2011-10-28,32,1185391.96,,Train,,0
2011-11-04,32,1204628.28,,Train,,0
2011-11-11,32,1182733.0,,Train,,0
2011-11-18,32,1181651.55,,Train,,0
2011-11-25,32,1684468.66,,Train,,1
2011-12-02,32,1179773.88,,Train,,0
2011-12-09,32,1415746.91,,Train,,0
2011-12-16,32,1556017.91,,Train,,0
2011-12-23,32,1959526.96,,Train,,0
2011-12-30,32,1102367.65,,Train,,1
2012-01-06,32,1099937.25,,Train,,0
2012-01-13,32,1071598.36,,Train,,0
